Id,SalePrice
1985,228202.17621542205
1986,187712.45373538136
1987,180029.85388699267
1988,178600.382662127
1989,184961.86195165094
1990,212288.44725612047
1991,234891.54786897165
1992,224093.36979800137
1993,161021.23133609237
1994,215068.38706993024
1995,185390.3125945493
1996,242551.07740399634
1997,315922.5333746992
1998,311332.055291928
1999,282991.8887043368
2000,382327.9978421371
2001,213443.04603161357
2002,239638.41584760594
2003,250093.80606196393
2004,264460.65566153056
2005,222834.07192582966
2006,234583.77127104104
2007,276395.5993077635
2008,220668.0333945614
2009,210108.62656774226
2010,183517.05611573753
2011,118446.93530040329
2012,183039.25366394708
2013,172118.30147766156
2014,184898.0608495699
2015,208380.38206163788
2016,189617.6193370351
2017,197134.00632662541
2018,124371.06769683617
2019,132390.11692178636
2020,95173.04466363636
2021,122059.83626503058
2022,184408.02658902854
2023,152251.98094459274
2024,320244.38794351404
2025,396138.07532446116
2026,202011.00325962354
2027,166178.66679094327
2028,147718.0436505217
2029,175189.97233970845
2030,278413.3558047045
2031,242417.22731521694
2032,244910.88449006583
2033,266236.29777484713
2034,177032.73635338826
2035,217088.25539050167
2036,185211.86923272334
2037,185211.86923272334
2038,324092.6703051291
2039,245816.3361114974
2040,307084.9981011308
2041,249999.552691745
2042,204140.2452129528
2043,167283.18746087383
2044,166679.086470891
2045,193860.04964940986
2046,147732.27397174985
2047,134610.05640603436
2048,135785.67085511316
2049,133341.56563219664
2050,181017.09299145758
2051,112171.17949536639
2052,127865.75818636698
2053,150719.7419094979
2054,89849.08328907548
2055,169446.0597830027
2056,168524.18741836422
2057,123062.5863963341
2058,246094.15436863308
2059,131943.66181935827
2060,193314.9463343156
2061,170224.86704021494
2062,132395.03381735718
2063,119417.63163485806
2064,131784.39862800256
2065,131495.0954772268
2066,183251.89886471495
2067,117920.05365826604
2068,133734.096697433
2069,84280.52524537245
2070,112190.98902700808
2071,83582.23109961048
2072,123882.36517079969
2073,132837.78247026206
2074,179482.7874852539
2075,153837.0217976085
2076,124531.12792397029
2077,151005.26614438999
2078,110271.48474193063
2079,125939.63690695397
2080,123791.65238037946
2081,123399.67584022609
2082,127291.64058053771
2083,132981.0927017401
2084,113902.96866280388
2085,133145.8394078637
2086,110081.03504563912
2087,122649.07324015457
2088,83792.15837653728
2089,88518.53332274761
2090,116280.58049304118
2091,127574.90362413574
2092,117086.45161702337
2093,114482.02766730869
2094,106023.24055770224
2095,129421.61581151623
2096,84134.64512032543
2097,96403.1704292102
2098,130275.73607152709
2099,53985.96355478947
2100,88648.16070626365
2101,105247.73235355748
2102,127983.9532186928
2103,108982.88188823572
2104,128884.80695388198
2105,126003.10705406102
2106,44196.26109323332
2107,180061.09796984
2108,113265.5072490686
2109,117699.82056685926
2110,114720.98700380651
2111,154173.52847135777
2112,149220.3315525114
2113,130976.9562651649
2114,107997.56083196243
2115,173085.46484171343
2116,120854.70103989959
2117,145784.02460388356
2118,130065.14519164638
2119,109782.56347824373
2120,117381.29629811275
2121,98267.41376949925
2122,106305.71708512025
2123,93099.11442135404
2124,142411.25972957863
2125,130117.85339132338
2126,152445.39382613119
2127,141406.37199452476
2128,140616.622569296
2129,89620.38803454208
2130,137388.94243319932
2131,139720.7406176942
2132,99615.6800465683
2133,124590.3036549024
2134,125535.47472281463
2135,83911.80406291476
2136,53599.191161827286
2137,111282.51213487617
2138,137764.14716501688
2139,155417.30078781798
2140,143383.82642722738
2141,164874.69064587445
2142,125173.94101282323
2143,152602.0336761274
2144,102833.95292361573
2145,131754.12389082808
2146,187779.66798936037
2147,168608.1194933176
2148,122369.01544613636
2149,126922.7633218357
2150,231347.41551718145
2151,95390.63263527711
2152,155248.65853956572
2153,161214.49738523713
2154,99110.79832999289
2155,147201.7889880647
2156,205855.27966269042
2157,217808.96976267864
2158,264548.1169026383
2159,227790.11536766298
2160,169811.96590799378
2161,242717.1206619427
2162,312392.07831650286
2163,353816.02482875355
2164,227510.8309875395
2165,189609.36717449327
2166,148684.60820396553
2167,210517.58797659588
2168,201067.7904277522
2169,196356.23126274973
2170,213021.7251812634
2171,150429.76835452256
2172,131048.03176701636
2173,162016.7427329796
2174,248363.16423272275
2175,290791.65699758567
2176,234796.81077595335
2177,257318.78959481436
2178,221785.24987173534
2179,139572.92609770808
2180,187731.97505393112
2181,198948.1289055842
2182,227162.56743471575
2183,205780.739098336
2184,127423.0411840499
2185,128243.95480867216
2186,121577.81423829471
2187,155009.97310413746
2188,155520.17062809083
2189,203207.4148603678
2190,66093.24785768858
2191,81711.95338829374
2192,86338.6139288266
2193,122081.59428788784
2194,110773.28339522591
2195,120165.4807735239
2196,131553.51878028305
2197,121542.08025412104
2198,161880.28754844287
2199,151959.39100029186
2200,152980.144741046
2201,107521.19767184378
2202,158425.15644543804
2203,156003.7297187415
2204,193315.9010209294
2205,125080.06008467171
2206,143562.8469822495
2207,224201.860346564
2208,277303.7743219869
2209,212699.98220887597
2210,106334.4286862508
2211,118224.03543185157
2212,120755.6214317352
2213,95917.6417024804
2214,132847.76652485988
2215,109600.25571341004
2216,155109.4078968976
2217,54132.28822564802
2218,80680.76030821397
2219,52507.242562628126
2220,76175.0194446991
2221,383455.51858032786
2222,296172.53884872503
2223,265282.76533296023
2224,210682.88956593664
2225,125803.62281023538
2226,198358.97628455533
2227,221271.4229074676
2228,262184.37932820607
2229,274005.13878325466
2230,171543.43020442151
2231,201172.1293904254
2232,180336.37477929404
2233,177186.44598468454
2234,249972.6968060655
2235,223809.48776332507
2236,287023.63953852514
2237,304225.0999291495
2238,188222.958092661
2239,109586.31193781043
2240,157115.9450656239
2241,142929.4135952572
2242,127171.26618325483
2243,142017.3287182332
2244,91783.29462273952
2245,89673.68608229533
2246,134721.7596224935
2247,91933.83951580184
2248,122238.63372792314
2249,128070.18085641079
2250,130103.06806702944
2251,126178.39875092718
2252,169711.19363890614
2253,166214.20035583724
2254,200163.77341812002
2255,149345.83993952372
2256,177372.89021326866
2257,210957.151242588
2258,183322.49236670454
2259,185712.68016465002
2260,157415.41825691564
2261,184338.87898700862
2262,184132.47691790707
2263,369867.18875195313
2264,330103.6531027999
2265,156334.58074352652
2266,299214.99571354
2267,350575.2623239633
2268,342450.58216609457
2269,159342.94696385087
2270,189328.71919927374
2271,226002.0301404308
2272,182824.78014740607
2273,169252.7236302875
2274,183533.606428629
2275,168983.47196417456
2276,186117.60618281853
2277,183534.3498584566
2278,156198.91591866
2279,111338.35393264091
2280,106990.13451097903
2281,178001.81726746258
2282,175368.25947642044
2283,108164.60983809123
2284,120735.0536505383
2285,143795.40616782545
2286,127188.7816826213
2287,346705.26123669185
2288,296485.91235651396
2289,335539.1675063247
2290,462700.0395152043
2291,351463.24537787953
2292,461861.4640840988
2293,440788.6903723277
2294,434379.2130960494
2295,474990.55951145815
2296,293237.35097439133
2297,366945.2936625336
2298,382151.86452872795
2299,364340.9399074436
2300,324472.29299587733
2301,340290.4860663006
2302,232227.77789924885
2303,282915.3633181603
2304,231030.12921569095
2305,175056.23834605896
2306,177875.41607029672
2307,184294.27177262743
2308,222987.25652881915
2309,282054.21557730756
2310,253604.33890665678
2311,194533.33193769382
2312,163626.84756709728
2313,165595.00336322305
2314,164152.76133845776
2315,167967.09604687663
2316,181306.16127969144
2317,182619.20179587393
2318,164902.40120655624
2319,172438.05680009763
2320,199068.83825074183
2321,228258.0801325649
2322,177643.37812838698
2323,175324.34928076377
2324,181609.54107629714
2325,230998.9117683176
2326,172915.8898744039
2327,215335.81535420296
2328,249327.1529857104
2329,183055.66677569275
2330,179111.75862253227
2331,372608.2734894603
2332,441973.27828907134
2333,325369.43064304604
2334,271193.8484354128
2335,283507.2059764181
2336,302786.7421439457
2337,227679.81946604815
2338,253371.8695755541
2339,196898.3987295786
2340,416812.6716909663
2341,223556.25789184944
2342,256658.8044300797
2343,240795.3022089675
2344,206269.7728506221
2345,229590.7748077043
2346,226298.5599307294
2347,223075.9912150983
2348,236568.62394282562
2349,192099.30930391504
2350,330792.78545788553
2351,266602.1711442408
2352,277529.2687959434
2353,250111.13712413458
2354,137911.51373837696
2355,154069.15498028128
2356,156560.89604539634
2357,194944.53563735817
2358,199013.31463438622
2359,122737.70523616138
2360,129809.88349861921
2361,128252.05957069152
2362,300459.5506813291
2363,132817.29925479088
2364,127506.65094528068
2365,215826.12828735184
2366,183964.53987091902
2367,213984.03545599518
2368,213375.86435822316
2369,241631.9809619424
2370,171198.38868395152
2371,174325.57187863602
2372,199265.59662278698
2373,286650.1936138563
2374,282398.11713949556
2375,251895.90252237846
2376,269664.38630795333
2377,277593.85389149573
2378,152858.61412988248
2379,190895.76215478728
2380,160479.06671940978
2381,167679.9422547009
2382,205500.68661483904
2383,223958.22556221794
2384,247075.20730789643
2385,159330.831558376
2386,141619.7014870499
2387,137960.6987373922
2388,98446.76014655548
2389,114024.87104067579
2390,150277.6439132997
2391,135379.5049659718
2392,113752.58681753659
2393,151056.6120007541
2394,144380.67950015917
2395,185230.36266284558
2396,162329.41417953107
2397,201850.26686756074
2398,105625.48165998317
2399,56604.40111901946
2400,55983.21618080695
2401,131643.5576726888
2402,132152.52432301245
2403,131941.6041772971
2404,159961.91359396378
2405,171487.85933332506
2406,148341.4372064423
2407,124346.54541381465
2408,147109.24810162807
2409,135338.50659389034
2410,172674.44864788724
2411,118247.38846485525
2412,159724.69616924252
2413,127372.70525594214
2414,150646.57437130754
2415,118261.35403370438
2416,122815.80843795746
2417,132941.03616057822
2418,136366.64039776105
2419,127992.11777861597
2420,117106.6373769663
2421,160590.40446522232
2422,113652.34720025738
2423,111410.99576909443
2424,139355.34713980448
2425,177689.20922362237
2426,111990.93877630311
2427,134705.24759527642
2428,192417.77158166503
2429,123025.24508280685
2430,131120.80207458214
2431,115330.58665849028
2432,145009.0286557769
2433,146413.8350916063
2434,128922.66596393839
2435,150978.3012367138
2436,122135.98366445604
2437,124174.20061723288
2438,121516.58494631381
2439,103677.66185883062
2440,113581.67538202413
2441,86499.09386028076
2442,95774.8776675296
2443,133893.2341160001
2444,120458.75316410455
2445,98782.14380530633
2446,140689.83829550623
2447,168232.3383220602
2448,146455.44866284207
2449,96018.23264114223
2450,152943.88210346256
2451,165689.44576274537
2452,219800.86023047825
2453,90400.21303925372
2454,123468.20221357867
2455,99098.6903417145
2456,147149.2617473836
2457,129443.27052276039
2458,128093.7458565863
2459,123385.32954426714
2460,125271.5193792569
2461,131954.31255563087
2462,131464.02509240952
2463,126542.35246821809
2464,164905.20655826083
2465,139030.140099084
2466,130510.91853498647
2467,140574.1230244513
2468,84139.25420962075
2469,85338.0535974281
2470,190055.52857379455
2471,210646.43342934296
2472,132918.19437426445
2473,103916.98429418617
2474,88882.0375045927
2475,229935.03243670063
2476,102101.80656826307
2477,130119.72948663511
2478,152094.57280579
2479,93961.52056648133
2480,162976.85281303132
2481,130131.04016528915
2482,151217.53480124843
2483,108827.48419355262
2484,118822.20902325158
2485,120667.04689745707
2486,159586.90678916746
2487,169472.04987177748
2488,160978.17264731522
2489,155441.40353495185
2490,155805.39750771155
2491,89748.55503416363
2492,187835.07195643164
2493,158920.2284045302
2494,145998.199862009
2495,82983.44175126572
2496,229303.47955991465
2497,140523.82958349507
2498,114457.98279414875
2499,91561.4145400811
2500,133323.08057438562
2501,139665.0428486116
2502,122958.88386369232
2503,90103.93042283933
2504,162266.49689321592
2505,223818.2112983687
2506,257860.73085678127
2507,298636.9839377458
2508,261086.63726637425
2509,214930.42560902532
2510,250346.7364363834
2511,180273.6199162283
2512,212644.505964032
2513,205976.97829186756
2514,299994.0897215766
2515,155443.3204854455
2516,164831.28193949448
2517,146282.42090657505
2518,154446.2606715723
2519,249101.31228621013
2520,219250.17042919746
2521,192392.20254540126
2522,214367.1027095349
2523,123810.90185222622
2524,133721.75903395505
2525,135382.50316340182
2526,128816.88183618458
2527,129755.04991462489
2528,111750.97479083054
2529,104898.35085214734
2530,124333.32796038488
2531,235954.13071556637
2532,218451.8841829878
2533,195490.24946259754
2534,234834.90660212582
2535,283752.5834082184
2536,238293.64376086034
2537,247590.4360504408
2538,180390.28811638523
2539,162432.20209787606
2540,174487.977251267
2541,188008.6014927693
2542,168715.97593647768
2543,122440.67321114858
2544,139041.51274250395
2545,133604.06933933863
2546,118225.42122102069
2547,135568.1649136026
2548,133481.66686186835
2549,170538.19343907156
2550,172141.6325461979
2551,146683.9104045654
2552,119749.46778443619
2553,93415.09807098616
2554,117849.79284011744
2555,119499.58129304882
2556,91373.08990536538
2557,122514.51580976901
2558,152742.13853766068
2559,153921.7202240601
2560,145305.8704892419
2561,140712.94047936908
2562,142964.8132671795
2563,162189.61590940045
2564,147150.17284218353
2565,124229.03157459678
2566,193998.8727727592
2567,130465.97524487831
2568,194106.90581416592
2569,207784.46495665546
2570,110458.01519584087
2571,206142.91926798498
2572,167838.79729579095
2573,209184.34399536418
2574,286579.15244881366
2575,132326.265363947
2576,114076.33573222654
2577,155720.96897331483
2578,91539.63302017521
2579,68725.80557313874
2580,124593.47434586685
2581,128559.7418956592
2582,106590.07306144683
2583,279385.5641940497
2584,166614.02054237414
2585,191141.71128998918
2586,201993.32134100102
2587,188937.58166041283
2588,152633.67956992483
2589,137709.58220735544
2590,214437.9393202553
2591,234037.56770222532
2592,212055.14816831987
2593,269358.63351663394
2594,186193.45795644497
2595,229823.9262809174
2596,305901.20771309914
2597,182766.65930884462
2598,304827.0104851303
2599,308892.4026656797
2600,163116.30252460972
2601,157930.49398440376
2602,87612.02235598722
2603,91729.3772063672
2604,87978.09008118381
2605,62676.20043697453
2606,143068.8927812417
2607,176159.15661614804
2608,165338.89083572046
2609,167791.55466207332
2610,109922.7709666649
2611,114601.53757480334
2612,146488.27461777648
2613,129438.67799223251
2614,126572.64022223033
2615,151480.39415821637
2616,141785.84240412904
2617,177800.51285878688
2618,171003.52287406972
2619,215526.34663367778
2620,161775.92383684378
2621,182268.96391828085
2622,176459.39699013534
2623,269292.8443202062
2624,292411.92110472417
2625,305071.9150303498
2626,164155.63982095348
2627,161798.16722556076
2628,413674.0587740928
2629,473958.32083018584
2630,408470.3605800681
2631,573926.5479809348
2632,421912.96148213174
2633,291034.7052262809
2634,400574.3298385542
2635,180999.85568964988
2636,183165.1673235174
2637,163368.08533859946
2638,262774.48819498724
2639,180019.86941400554
2640,154367.9383272047
2641,101160.05316691413
2642,185679.68538844105
2643,103583.95292583431
2644,121831.07627662424
2645,110301.50693362197
2646,93992.651767765
2647,116200.0774432627
2648,137244.55610542235
2649,168499.69102259603
2650,141844.50376710694
2651,147031.0324268907
2652,536391.280660823
2653,268441.9026305794
2654,262327.7114480019
2655,430011.89573052496
2656,374284.4583552116
2657,393493.8178119793
2658,354599.0367426375
2659,305862.63616835413
2660,357983.5643978722
2661,334010.04757774103
2662,362961.2694958146
2663,271085.82044881844
2664,277385.4524751547
2665,369739.4340436135
2666,328071.18193461915
2667,167646.4299101205
2668,186200.10434331428
2669,176991.46191637006
2670,276016.52996274974
2671,160431.74102877677
2672,189555.81011572367
2673,193890.90290278726
2674,191981.66412129483
2675,173132.2778006311
2676,190184.4207040042
2677,188592.96316104423
2678,275717.61106584413
2679,259935.23664523306
2680,259862.12367754956
2681,398483.6586140406
2682,315438.45457154163
2683,533002.7939320094
2684,339384.8561061276
2685,319771.74727629835
2686,267443.9078998008
2687,314115.8289249478
2688,221932.5575050696
2689,213585.29247892278
2690,399405.5749310264
2691,195229.45837454102
2692,138204.0273486252
2693,180427.21298809297
2694,150054.76066608916
2695,194026.26943217774
2696,186266.19276771817
2697,182608.56976059134
2698,183813.14603319138
2699,170425.87502619295
2700,155061.15949895908
2701,140693.44835419153
2702,122233.29178879854
2703,111539.57025003246
2704,139865.25098051457
2705,126870.72758529229
2706,130257.93883285679
2707,126305.22039433531
2708,137883.54723393556
2709,83614.7898655041
2710,129325.30185029322
2711,258888.10048048463
2712,327082.1791244943
2713,182116.66833201406
2714,153110.82716539755
2715,176306.35550476506
2716,161224.99231000262
2717,199715.8528371057
2718,215327.0133299401
2719,151790.13941439008
2720,173251.7929850564
2721,129565.22461090786
2722,161386.070372622
2723,137250.58880784758
2724,125849.94900643476
2725,130338.7727006363
2726,152924.57942998136
2727,184330.14718290395
2728,171488.9147650547
2729,155753.29822763582
2730,143502.24352307507
2731,126216.28916981535
2732,121466.91502095183
2733,161151.77362521793
2734,162439.88000426925
